   1.90470   -6.07897   -0.43430   -7.62353   -0.11274    0.09006    0.08778
   1.95078   -6.08614   -0.43071   -7.63909   -0.15091    0.12060    0.07251
   1.97461   -6.07777   -0.43071   -7.62353   -0.13564    0.11296    0.09541
   1.99750   -6.09332   -0.42951   -7.61875   -0.13564    0.09770    0.06488
   2.02062   -6.08973   -0.43430   -7.62832   -0.12801    0.09770    0.09541
   2.04462   -6.08136   -0.42712   -7.62951   -0.11274    0.10533    0.09541
   2.06759   -6.09093   -0.43908   -7.63191   -0.12038    0.10533    0.07251
   2.09096   -6.08734   -0.43190   -7.62473   -0.13564    0.10533    0.05725
   2.11501   -6.08854   -0.44028   -7.63310   -0.12038    0.10533    0.07251
   2.13783   -6.08495   -0.44028   -7.64507   -0.11274    0.09006    0.09541
   2.16152   -6.07897   -0.43190   -7.64268   -0.10511    0.12060    0.05725
   2.18535   -6.07538   -0.42832   -7.63310   -0.15091    0.09770    0.06488
   2.20837   -6.08495   -0.43549   -7.63191   -0.13564    0.09770    0.04198
   2.23132   -6.08854   -0.42592   -7.63071   -0.10511    0.09770    0.06488
   2.37096   -6.09332   -0.43549   -7.63669   -0.10511    0.11296    0.08015
   2.39496   -6.08255   -0.42114   -7.63430   -0.15854    0.12823    0.06488
   2.41776   -6.07418   -0.43789   -7.62951   -0.09748    0.13586    0.09541
   2.44167   -6.08136   -0.44148   -7.64028   -0.12801    0.09770    0.09541
   2.48777   -6.08016   -0.43908   -7.61277   -0.12038    0.11296    0.07251
   2.51090   -6.07897   -0.43789   -7.63310   -0.12038    0.09770    0.07251
   2.53389   -6.08255   -0.43430   -7.63071   -0.13564    0.11296    0.07251
   2.60433   -6.08614   -0.43430   -7.62832   -0.15091    0.10533    0.08778
   2.62735   -6.08375   -0.42592   -7.61994   -0.10511    0.10533    0.08778
   2.78948   -6.08016   -0.43190   -7.62234   -0.08221    0.09770    0.08015
   2.81279   -6.07777   -0.42832   -7.63909   -0.09748    0.09770    0.09541
   2.83579   -6.09093   -0.42473   -7.63909   -0.12801    0.11296    0.05725
   2.88257   -6.07897   -0.42951   -7.62951   -0.11274    0.09770    0.05725
   2.90576   -6.08734   -0.42233   -7.64387   -0.09748    0.09006    0.04198
   2.95204   -6.07777   -0.43430   -7.63789   -0.07458    0.09006    0.05725
   2.99904   -6.08255   -0.43430   -7.63071   -0.12801    0.11296    0.05725
   3.02223   -6.07657   -0.43549   -7.63191   -0.12038    0.11296    0.09541
   3.20898   -6.09811   -0.43190   -7.63430   -0.12038    0.10533    0.05725
   3.25508   -6.08734   -0.44028   -7.63550   -0.08984    0.11296    0.09541
   3.27842   -6.09213   -0.43190   -7.63550   -0.08984    0.10533    0.08015
   3.30168   -6.08973   -0.41994   -7.63550   -0.08984    0.07480    0.08778
   3.32453   -6.07897   -0.42832   -7.63071   -0.09748    0.11296    0.11068
   3.46440   -6.07657   -0.42114   -7.63430   -0.10511    0.09770    0.09541
   3.48801   -6.07538   -0.42592   -7.61875   -0.09748    0.08243    0.10305
   3.53384   -6.07298   -0.42233   -7.64866   -0.11274    0.09770    0.07251
   3.58018   -6.08136   -0.41874   -7.63550   -0.12038    0.08243    0.09541
   3.60375   -6.08614   -0.41994   -7.63310   -0.10511    0.12823    0.08015
   3.62757   -6.08734   -0.42712   -7.63191   -0.11274    0.10533    0.09541
   3.67368   -6.08854   -0.42592   -7.63430   -0.12801    0.11296    0.08015
   3.69732   -6.08495   -0.42712   -7.63909   -0.13564    0.12060    0.08015
   3.74358   -6.08734   -0.42951   -7.62353   -0.11274    0.08243    0.07251
   3.76630   -6.07538   -0.42832   -7.62353   -0.12038    0.09006    0.07251
   3.83672   -6.08016   -0.42951   -7.63909   -0.11274    0.09006    0.08015
   3.88298   -6.08854   -0.43789   -7.64268   -0.09748    0.09006    0.08015
   3.92950   -6.08734   -0.42951   -7.63071   -0.13564    0.11296    0.09541
   3.95230   -6.08136   -0.42712   -7.62951   -0.10511    0.09770    0.08778
   3.97545   -6.08495   -0.43071   -7.63310   -0.13564    0.10533    0.06488
   4.02247   -6.08136   -0.42233   -7.63310   -0.15091    0.09770    0.08015
   4.04639   -6.08375   -0.42473   -7.62951   -0.12801    0.10533    0.08778
   4.06920   -6.08255   -0.43071   -7.63430   -0.12038    0.10533    0.10305
   4.11522   -6.09213   -0.42353   -7.63191   -0.12038    0.09770    0.09541
   4.13918   -6.08973   -0.42233   -7.63071   -0.08221    0.11296    0.11831
   4.18518   -6.08614   -0.44267   -7.64387   -0.08984    0.10533    0.06488
   4.27971   -6.08375   -0.42951   -7.63909   -0.10511    0.11296    0.08015
   4.34976   -6.08136   -0.43071   -7.63071   -0.10511    0.12060    0.08778
   4.37291   -6.08375   -0.42353   -7.62114   -0.12038    0.12060    0.07251
   4.44344   -6.08495   -0.40678   -7.64148   -0.10511    0.09006    0.07251
   4.46647   -6.07298   -0.41755   -7.64746   -0.08221    0.09006    0.08778
   4.48921   -6.08016   -0.42712   -7.63310   -0.11274    0.09770    0.07251
   4.51322   -6.08136   -0.41994   -7.63430   -0.10511    0.10533    0.08778
   4.55906   -6.08614   -0.42951   -7.62832   -0.10511    0.09770    0.08778
   4.62963   -6.08255   -0.43789   -7.61755   -0.12801    0.08243    0.09541
   4.72195   -6.09572   -0.43190   -7.64387   -0.14328    0.12060    0.04198
   4.74463   -6.09332   -0.43190   -7.62832   -0.12038    0.11296    0.08015
   4.76857   -6.07179   -0.43908   -7.63669   -0.14328    0.12060    0.07251
   4.79162   -6.07179   -0.44148   -7.64028   -0.15091    0.11296    0.06488
   4.86174   -6.07538   -0.43669   -7.63071   -0.12801    0.13586    0.07251
   4.88466   -6.09691   -0.44028   -7.64507   -0.12038    0.12823    0.08778
   4.90770   -6.08495   -0.43071   -7.62234   -0.13564    0.12823    0.08778
   4.93178   -6.08375   -0.42951   -7.63310   -0.12801    0.12823    0.07251
   4.95448   -6.08136   -0.42832   -7.64627   -0.13564    0.12060    0.07251
   5.04798   -6.08495   -0.41994   -7.63909   -0.14328    0.12060    0.08778
   5.11722   -6.08854   -0.43430   -7.63789   -0.12038    0.11296    0.11068
   5.18728   -6.08614   -0.42473   -7.62832   -0.12801    0.09770    0.10305
   5.21069   -6.07418   -0.41994   -7.62353   -0.10511    0.12060    0.10305
   5.25777   -6.08136   -0.42832   -7.62353   -0.15091    0.12060    0.10305
   5.28076   -6.07897   -0.43071   -7.62951   -0.12038    0.09770    0.11831
   5.32705   -6.08854   -0.43310   -7.63909   -0.12801    0.11296    0.06488
   5.37313   -6.08614   -0.42114   -7.63669   -0.14328    0.07480    0.10305
   5.39670   -6.09093   -0.42114   -7.63550   -0.13564    0.11296    0.10305
   5.46692   -6.08614   -0.43908   -7.61875   -0.06695    0.11296    0.05725
   5.48956   -6.08136   -0.44626   -7.63550   -0.08221    0.09006    0.06488
   5.51353   -6.07298   -0.44746   -7.63669   -0.09748    0.10533    0.08015
   5.55912   -6.08734   -0.42832   -7.63191   -0.12038    0.13586    0.09541
   5.58234   -6.08136   -0.42473   -7.64268   -0.12038    0.12823    0.08778
   5.60563   -6.08734   -0.43310   -7.65584   -0.11274    0.09006    0.11068
   5.65255   -6.07777   -0.42951   -7.64028   -0.10511    0.12823    0.07251
   5.81494   -6.08136   -0.42951   -7.62234   -0.12038    0.12823    0.09541
   5.86147   -6.08973   -0.43190   -7.63071   -0.09748    0.11296    0.08015
   5.88508   -6.07777   -0.43190   -7.64268   -0.08221    0.11296    0.08778
   5.93193   -6.09213   -0.42951   -7.62712   -0.11274    0.09770    0.04961
   5.95508   -6.08255   -0.43071   -7.63310   -0.12038    0.09006    0.08015
   6.00101   -6.08495   -0.42233   -7.62593   -0.12038    0.10533    0.07251
   6.11861   -6.08495   -0.42951   -7.62832   -0.12038    0.09006    0.08778
   6.16479   -6.08255   -0.42712   -7.63191   -0.07458    0.09006    0.08015
   6.18752   -6.08495   -0.42832   -7.63669   -0.09748    0.09006    0.09541
   6.23384   -6.09811   -0.43549   -7.62951   -0.07458    0.09770    0.08778
   6.28132   -6.08973   -0.43549   -7.63310   -0.10511    0.12823    0.10305
   6.32797   -6.08495   -0.43190   -7.63071   -0.11274    0.10533    0.05725
   6.39758   -6.08614   -0.43669   -7.62114   -0.12038    0.12060    0.11068
   6.49149   -6.07418   -0.42712   -7.62951   -0.12801    0.10533    0.10305
   6.51439   -6.07538   -0.43071   -7.63071   -0.11274    0.09770    0.09541
   6.53841   -6.07657   -0.43190   -7.62473   -0.12038    0.10533    0.08778
   6.56059   -6.07657   -0.42951   -7.62114   -0.12038    0.10533    0.08778
   6.60792   -6.08854   -0.41635   -7.62114   -0.12801    0.11296    0.06488
   6.63008   -6.08734   -0.42712   -7.62712   -0.12801    0.12060    0.09541
   6.67681   -6.08495   -0.43908   -7.62353   -0.13564    0.10533    0.08778
   6.70010   -6.08614   -0.43430   -7.63310   -0.11274    0.09770    0.09541
   6.72406   -6.08375   -0.42951   -7.63310   -0.09748    0.11296    0.08778
   6.79325   -6.07657   -0.43310   -7.63789   -0.12038    0.12823    0.07251
   6.86307   -6.07897   -0.43549   -7.62951   -0.11274    0.08243    0.07251
   6.93227   -6.08255   -0.42114   -7.64268   -0.12038    0.13586    0.10305
   7.00267   -6.08973   -0.43789   -7.62951   -0.11274    0.13586    0.10305
   7.07141   -6.07657   -0.42712   -7.63550   -0.12801    0.09770    0.08778
   7.09629   -6.07538   -0.43190   -7.64028   -0.10511    0.10533    0.08778
   7.11935   -6.08136   -0.42832   -7.63191   -0.09748    0.10533    0.09541
   7.16619   -6.07657   -0.43789   -7.62832   -0.10511    0.09770    0.11068
   7.18902   -6.07897   -0.43430   -7.64148   -0.08984    0.06716    0.09541
   7.23595   -6.08375   -0.41994   -7.63669   -0.12038    0.09006    0.11068
   7.28284   -6.08375   -0.42592   -7.63191   -0.08984    0.12060    0.08015
   7.30545   -6.08136   -0.42592   -7.64148   -0.10511    0.10533    0.07251
   7.35173   -6.09213   -0.43430   -7.63310   -0.12038    0.12823    0.07251
   7.37573   -6.08854   -0.42712   -7.62832   -0.15091    0.11296    0.07251
   7.39813   -6.08495   -0.42592   -7.62832   -0.13564    0.10533    0.08778
   7.42153   -6.08854   -0.42712   -7.61755   -0.12038    0.09770    0.08015
   7.46813   -6.08136   -0.43430   -7.63310   -0.13564    0.12060    0.10305
   7.53774   -6.08255   -0.42473   -7.63909   -0.12801    0.09770    0.11831
   7.56159   -6.08255   -0.43310   -7.62353   -0.10511    0.12823    0.10305
   7.58468   -6.08375   -0.43789   -7.62234   -0.12038    0.10533    0.09541
   7.60754   -6.07657   -0.43908   -7.63310   -0.12038    0.12060    0.12594
   7.67686   -6.08375   -0.42233   -7.63789   -0.12801    0.10533    0.08015
   7.79432   -6.08016   -0.42832   -7.63550   -0.09748    0.09770    0.07251
   7.81734   -6.08375   -0.42473   -7.63550   -0.10511    0.10533    0.07251
   7.84013   -6.07897   -0.42951   -7.63310   -0.10511    0.12060    0.08778
   7.86310   -6.07538   -0.43669   -7.63310   -0.10511    0.09006    0.08015
   7.91021   -6.08136   -0.42951   -7.61157   -0.11274    0.12060    0.11068
   7.95640   -6.08495   -0.42712   -7.63909   -0.11274    0.10533    0.06488
   7.97950   -6.07897   -0.42353   -7.63669   -0.12038    0.12060    0.07251
   8.04944   -6.09452   -0.42592   -7.64507   -0.09748    0.08243    0.08015
   8.07221   -6.08375   -0.42712   -7.65584   -0.12801    0.09770    0.06488
   8.09595   -6.07538   -0.43071   -7.63789   -0.13564    0.09006    0.08778
   8.14219   -6.08016   -0.42473   -7.61994   -0.11274    0.09770    0.09541
   8.25905   -6.07777   -0.43310   -7.61994   -0.09748    0.12823    0.07251
   8.28187   -6.08375   -0.42951   -7.62234   -0.11274    0.11296    0.08015
   8.32874   -6.08255   -0.43071   -7.64148   -0.15091    0.12060    0.10305
   8.35248   -6.08973   -0.42951   -7.62951   -0.12038    0.13586    0.10305
   8.37532   -6.08854   -0.43669   -7.62473   -0.10511    0.13586    0.11831
   8.44451   -6.14357   -0.48574   -7.61037   -0.15091   -0.02443   -0.12594
   8.74722   -6.11725   -0.43310   -7.62353   -0.63942   -0.50531   -1.01137
   8.77000   -6.10768   -0.43071   -7.59362   -0.66995   -0.47478   -1.10297
   8.91026   -5.98684   -0.33021   -7.65584   -0.22724    0.11296   -0.67552
   8.95717   -6.12204   -0.38285   -7.57687    0.07045    0.34195   -0.29387
   8.98027   -6.10050   -0.39242   -7.61516   -0.10511    0.34195   -0.43890
   9.00321   -6.05623   -0.36132   -7.63191   -0.17381    0.31905   -0.45416
   9.05013   -6.16391   -0.47378   -7.67259   -0.14328    0.50225   -0.43890
   9.07280   -6.22373   -0.56590   -7.54936   -0.05931    0.37248   -0.56103
   9.11902   -6.09811   -0.51446   -7.64028   -0.32647    0.31905   -1.01901
   9.16606   -6.11605   -0.45344   -7.57568   -0.41043    0.12060   -0.66789
   9.18972   -6.15913   -0.49412   -7.58644   -0.57836   -0.01680   -0.95031
   9.21248   -6.11007   -0.41276   -7.62832   -0.60889    0.02900   -1.24800
   9.25894   -6.04307   -0.38285   -7.71685   -0.31883    0.52514   -0.75948
   9.28185   -6.00718   -0.42592   -7.64028   -0.13564    0.84573   -0.37020
   9.35250   -6.18425   -0.59581   -7.56491   -0.69285    0.09006   -1.04190
   9.37510   -6.13639   -0.43549   -7.58884   -0.78445    0.01373   -1.24036
   9.39905   -6.06820   -0.38166   -7.69292   -0.75392    0.05953   -1.01137
   9.42208   -5.99522   -0.43430   -7.70250   -0.63179    0.28852   -0.79765
   9.44501   -6.00240   -0.48933   -7.58884   -0.60126    0.34959   -0.57629
   9.46764   -6.16152   -0.55992   -7.56730   -0.73865    0.24272   -0.55339
   9.49163   -6.23211   -0.52642   -7.55893   -0.86841    0.13586   -0.78238
   9.58481   -6.06939   -0.48574   -7.59243   -0.66995   -0.07786   -0.14121
   9.69997   -6.10888   -0.33739   -7.61157   -0.50203   -1.64263   -0.66789
   9.74678   -6.09213   -0.49771   -7.58764   -0.50203   -1.68843   -0.82818
   9.88653   -6.14357   -0.44267   -7.54457   -0.47149   -2.06244   -0.52286
   9.90900   -6.15075   -0.42233   -7.50030   -0.42570   -2.13877   -0.43890
   9.95705   -6.22971   -0.48215   -7.56371   -0.25777   -2.16167   -0.12594
   9.98024   -6.20459   -0.50608   -7.55294   -0.21961   -2.21510   -0.04198
  10.04973   -6.19382   -0.46181   -7.53619   -0.30357   -2.32960   -0.20227
  10.07259   -6.19861   -0.42114   -7.53021   -0.32647   -2.29143   -0.20991
  10.09644   -6.21895   -0.41157   -7.50030   -0.27304   -2.16930   -0.04961
  10.11964   -6.26561   -0.45823   -7.54098   -0.25777   -2.22274    0.12594
  10.16631   -6.24886   -0.50130   -7.49671   -0.24250   -2.23037    0.13358
  10.18933   -6.27996   -0.49173   -7.49193   -0.27304   -2.35250    0.23281
  10.28178   -6.31705   -0.49771   -7.47398   -0.28830   -2.39066    0.23281
  10.30548   -6.32543   -0.51565   -7.45484   -0.35700   -2.36013    0.02672
  10.35185   -6.32543   -0.43310   -7.43929   -0.32647   -2.45936    0.24044
  10.39884   -6.30389   -0.50847   -7.48953   -0.20434   -2.36776    0.24044
  10.46759   -6.29911   -0.48933   -7.44766   -0.44096   -2.32960    0.04198
  10.49162   -6.35055   -0.43789   -7.43570   -0.44096   -2.40593    0.06488
  10.53786   -6.34577   -0.47617   -7.41655   -0.50203   -2.45936    0.12594
  10.56081   -6.38525   -0.47976   -7.36750   -0.48676   -2.52042    0.19464
  10.60737   -6.40080   -0.48335   -7.36630   -0.49439   -2.61202    0.16411
  10.63058   -6.36132   -0.43669   -7.37348   -0.43333   -2.53569    0.13358
  10.65335   -6.38644   -0.45464   -7.32682   -0.54782   -2.63492    0.20227
  10.69992   -6.43430   -0.47617   -7.32922   -0.70048   -2.61202   -0.09541
  10.74691   -6.46421   -0.44506   -7.33998   -0.83025   -2.85627    0.01145
  10.76979   -6.47857   -0.44148   -7.36271   -0.71575   -2.79521    0.04961
  10.81646   -6.51207   -0.43549   -7.33998   -0.36463   -2.41356   -0.14884
  10.88613   -6.11964   -0.61974   -7.31845   -2.16602   -2.17694   -2.18685
  10.93218   -6.76331   -0.47019   -7.61755   -3.07435   -3.17686   -1.46172
  10.98114   -6.54557   -0.37328   -7.26820   -2.91405   -2.89444   -1.56858
  11.00366   -6.61376   -0.31585   -7.35554   -2.67743   -2.55859   -1.68308
  11.07418   -6.55155   -0.42592   -7.24906   -2.31868   -2.02428   -1.98840
  11.16649   -6.50010   -0.47976   -7.28734   -2.65453   -2.89444   -1.45409
  11.25958   -6.57667   -0.56351   -7.17966   -2.69270   -2.00901   -2.14869
  11.28250   -6.61496   -0.63290   -7.16890   -2.67743   -2.23037   -2.16396
  11.51498   -6.70469    0.40080   -6.68315   -0.87604   -3.88673    0.34730
  11.53751   -7.14975   -0.46301   -7.46082   -1.40272   -4.16152    0.63736
  11.56146   -6.44148   -0.22493   -7.11267   -0.79208   -3.57378    0.08778
  11.60825   -7.02174   -0.53719   -7.30648   -0.90658   -3.00893    0.02672
  11.63148   -6.61017   -0.27996   -7.12463   -0.65469   -1.89452    0.25571
  11.67805   -6.82553    0.00120   -6.97747   -0.08221   -1.61973   -0.94268
  11.70131   -7.02892   -0.05982   -7.26820   -0.24250   -1.43654    0.08778
  11.74734   -6.36730   -0.79442   -6.57069   -0.51729   -0.16946   -0.55339
  11.81792   -6.45703   -0.79801   -7.54696   -1.13557   -0.03206    0.23281
  11.86458   -7.15813    0.11486   -7.15933    0.68109   -1.18465   -1.12587
  11.91026   -6.47617   -0.59701   -7.59602   -0.67759   -0.30685    1.30906
  11.95729   -6.84467    0.05145   -6.71426    1.39859   -1.49760   -1.20983
  11.97959   -7.53141    0.36371   -7.54098    1.00931   -0.97856    0.96557
  12.00558   -6.81476   -0.73938   -7.62712   -0.19671   -0.32975    2.27845
  12.02845   -6.18305   -1.01336   -7.03131   -0.46386    0.90679    0.75185
  12.05115   -6.39123   -0.29791   -6.19502    1.10090   -0.52058   -0.62209
  12.14402   -5.82892   -0.42353   -5.58724    0.42920    1.73116   -0.33967
  12.26087   -6.09930   -0.17827   -5.54896    1.43676    0.85336   -1.01901
  12.33074   -6.51326   -1.07318   -7.49791   -0.88368    1.06709    2.30898
  12.35372   -5.80738   -0.63529   -6.60060   -0.96764    1.86855    1.01901
  12.37675   -6.42951    0.26919   -6.34457    0.50553   -0.02443    1.24800
  12.42299   -8.21815   -1.51107   -8.41556   -1.48668    2.28073    1.35486
  12.44619   -6.15314   -0.38285   -7.91546   -0.09748    7.21929   -1.53042
  12.53885   -5.97607   -0.97747   -7.32563   -0.61652   -0.51294   -0.22517
  12.56219   -5.62792   -0.94158   -5.57049   -0.92947    0.21982   -0.75948
  12.58585   -7.06481   -0.29192   -6.84347   -0.86078   -3.14633   -0.59919
  12.60855   -7.71087   -0.16032   -8.23131   -1.16610   -2.59675    1.01901
  12.65573   -5.39103   -0.39721   -5.30250   -1.41799   -0.95566    0.05725
  12.70153   -8.06262    0.03589   -7.93340   -1.14320   -2.94024    0.20227
  12.74825   -5.34915   -0.93440   -5.24028   -2.31868   -0.35265    0.59919
  12.84158   -5.78226   -1.27896   -6.40439   -1.15083    1.15868   -0.48470
  12.88972   -7.49193    0.46899   -7.70250   -0.76155   -1.78765   -0.01908
  13.00444   -6.74896   -1.01456   -7.99322   -1.32639   -0.78010    1.15640
  13.07629   -7.82932    0.02393   -7.52184    0.13151   -0.63507    0.26334
  13.19135   -6.64248   -0.89252   -8.04228   -0.96001   -0.39845    0.32440
  13.21454   -5.58724   -0.64128   -6.41157   -1.25769    1.42584   -0.60682
  13.28552   -6.90210   -0.60778   -8.12124    0.01702    0.61674    0.86635
  13.30845   -5.77867   -0.68554   -6.70947   -0.59362    2.90664   -0.09541
  13.33164   -6.15793   -0.11127   -5.60758    2.76490    0.15113   -0.98084
  13.35484   -8.01715    0.21775   -7.61157    2.07793   -0.00153    0.20227
  13.51860   -6.00120   -0.75852   -7.04327   -1.32639    1.04419    1.38539
  13.58891   -8.40838   -1.18923   -7.46202   -0.70812    1.75406    2.53797
  13.63551   -5.73799   -0.02034   -6.07418    1.99396    7.19639   -2.16396
  13.65898   -6.31107    0.11007   -5.61595    2.18479    2.50972   -4.32409
  13.70501   -7.21436   -1.19761   -8.13320    0.11625    2.25784   -1.44645
  13.72863   -5.85165   -1.11745   -6.46660   -0.28067    2.41050   -1.07244
  13.75139   -6.28953   -0.71904   -6.33978    2.28402    0.27326   -2.01130
  13.79892   -7.15813   -0.24885   -8.42632   -0.46386    2.25020   -1.07244
  13.82191   -5.64586   -0.32423   -6.45225    1.36806    3.93710   -2.20212
  13.84544   -6.12204   -0.23330   -5.70090    2.84123    1.52507   -2.81276
  13.96143   -8.23610    0.72861   -7.73121    1.29936    0.53278   -2.49981
  13.98452   -7.70130   -0.33380   -8.73978    1.73444    2.44103   -0.45416
  14.00728   -5.77268   -1.25145   -7.70010   -0.23487    4.74619   -1.77467
  14.03040   -5.22353   -0.92363   -4.70070    2.44431    4.76146   -4.59888
  14.05462   -7.67259    0.51446   -7.05284    1.61231    1.70826   -4.40042
  14.07753   -7.88196   -0.06102   -8.57946    1.87184    3.30356   -0.81291
  14.10064   -5.96531   -1.63310   -8.14397   -0.14328    4.28821   -1.26326
  14.12358   -4.84905   -1.30528   -5.13739    1.87184    5.56292   -4.47675
  14.14686   -6.94277    0.26441   -6.55992    3.74192    2.21204   -5.74383
  14.21680   -5.10987   -1.51825   -6.67119    0.97114    7.16585   -3.48446
  14.23934   -5.85165   -0.69511   -5.66501    5.27615    3.86840   -5.95756
  14.28691   -7.61396   -0.79083   -8.57348    2.94809    4.61643   -1.36249
  14.31012   -5.73440   -1.38784   -8.02912    0.74979    6.05907   -2.33951
  14.33402   -4.98305   -1.18804   -5.18405    2.60460    6.13540   -4.49965
  14.37968   -8.01835    0.02991   -8.50648    2.99389    2.70818   -2.50744
  14.40279   -6.96551   -0.97149   -8.79602    2.29165    3.63941   -1.27853
  14.45020   -5.35155   -1.23709   -4.88973    3.34501    3.83023   -4.17143
  14.47329   -6.63171   -0.24646   -7.26700    1.58178    0.07480   -3.56079
  14.51930   -5.84926   -0.93440   -7.88435    1.07037    0.77703    1.17167
  14.54242   -5.60878   -1.30528   -5.52622   -0.70048    0.48698    0.53049
  14.61233   -6.46182   -0.58146   -8.23729    0.22311   -0.20762    0.11831
  14.65860   -6.65205   -0.96311   -6.35414   -0.39516   -1.75712    0.29387
  14.75152   -6.40200   -1.06720   -6.57189   -2.07442   -0.10839    0.56866
  14.77473   -6.68914   -0.86740   -8.24686   -2.48661   -1.26098   -0.85108
  14.82159   -5.90070   -0.53958   -6.53719   -0.74628    1.35714    0.13358
  14.84512   -6.74896   -0.89372   -7.31366   -0.47913    0.63964    0.17174
  14.86799   -7.01217   -1.00259   -8.21695   -0.41806    1.43347   -0.72132
  14.89186   -6.43191   -0.86740   -7.47278   -0.77681    2.96007   -1.35486
  14.91474   -6.39243   -0.86620   -6.99901    0.00938    3.25776   -1.73651
  14.96072   -6.80399   -0.69272   -7.87239   -0.70048    3.35699   -1.11060
  15.00729   -6.66162   -0.85065   -7.24906   -1.21190    4.61643    0.82055
  15.14738   -6.21895   -0.65922   -7.45604   -1.49432    7.34905    0.08015
  15.19374   -6.11247   -0.71904   -7.50868   -1.37219    6.86053    0.14121
  15.21675   -6.13759   -0.71067   -7.52064   -1.53248    6.92923    0.19464
  15.26330   -6.12921   -0.79920   -7.54816   -1.41799    6.67734    0.30150
  15.33389   -6.02154   -0.68315   -7.59602   -1.43325    6.70787    0.20991
  15.35751   -6.02273   -0.69033   -7.59841   -1.36456    6.67734    0.29387
  15.38096   -5.97129   -0.70110   -7.67617   -1.26533    6.51705    0.30150
  15.40337   -5.98565   -0.75374   -7.64985   -1.27296    6.66971    0.28624
  15.44973   -5.99163   -0.69870   -7.72882   -1.31112    6.68498    0.27860
  15.47365   -6.00479   -0.71186   -7.77308   -1.33402    6.69261    0.33204
  15.52059   -5.96770   -0.71426   -7.75275   -1.45615    7.12769    0.27097
  15.54352   -5.88395   -0.66162   -7.69891   -1.44089    7.32615    0.28624
  15.56635   -5.87199   -0.67478   -7.71805   -1.43325    7.34905    0.33967
  15.61352   -5.77388   -0.64965   -7.78146   -1.53248    7.35668    0.41600
  15.63624   -5.78824   -0.62453   -7.80539   -1.42562    7.05136    0.48470
  15.66030   -5.73560   -0.71067   -7.84008   -1.31876    6.78420    0.37020
  15.68306   -5.72124   -0.64965   -7.78864   -1.37982    6.65444    0.17938
  15.72943   -5.68894   -0.60897   -7.89871   -1.16610    6.53995    0.17938
  15.75233   -5.78106   -0.65803   -7.86401   -1.15083    6.28043    0.14884
  15.79905   -5.62912   -0.62931   -7.94776   -1.22716    6.57811   -0.01145
  15.89241   -5.57408   -0.63888   -8.00040   -1.02870    6.53232    0.04961
  15.91547   -5.61356   -0.65563   -8.06142   -0.91421    6.63918   -0.02672
  15.96152   -5.45803   -0.58385   -7.97647   -0.96001    6.68498    0.10305
  15.98551   -5.42812   -0.57069   -8.01596   -0.92184    6.69261    0.12594
  16.03126   -5.39582   -0.62213   -8.01476   -1.00580    6.53232   -0.07251
  16.05429   -5.35753   -0.61735   -8.09013   -0.96764    6.46362   -0.11068
